Accession	Protein_id	Product_name	Note	Codon_start
AE006468	AAL22782.1	uroporphyrinogen III synthase	similar to E. coli uroporphyrinogen III synthase (AAC76807.1); Blastp hit to AAC76807.1 (246 aa), 82% identity in aa 1 - 246	1
AE006468	AAL22783.1	porphobilinogen deaminase	hydroxymethylbilane synthase; porphobilinogen deaminase. (SW:HEM3_SALTY)	1
AE006468	AAL22784.1	adenylate cyclase	adenylate cyclase. (SW:CYAA_SALTY)	1
AE006468	AAL22785.1	putative inner membrane protein		1
AE006468	AAL22786.1	putative inner membrane protein		1
AE006468	AAL22787.1	putative cytoplasmic protein		1
AE006468	AAL22788.1	putative frataxin family transport protein	CYAY protein. (SW:CYAY_SALTY)	1
AE006468	AAL22789.1	putative inner membrane protein		1
AE006468	AAL22790.1	putative outer membrane lipoprotein		1
AE006468	AAL22791.1	diaminopimelate epimerase	similar to E. coli diaminopimelate epimerase (AAC76812.1); Blastp hit to AAC76812.1 (275 aa), 95% identity in aa 1 - 275	1
AE006468	AAL22792.1	putative cytoplasmic protein	hypothetical protein in dapF-xerC intergenic region. (SW:YIGA_SALTY)	1
AE006468	AAL22793.1	putative site-specific integrase/recombinase	integrase/recombinase XERC. (SW:XERC_SALTY)	1
AE006468	AAL22794.1	putative hydrolase of the HAD superfamily	similar to E. coli putative phosphatase (AAC76815.1); Blastp hit to AAC76815.1 (238 aa), 87% identity in aa 1 - 238	1
AE006468	AAL22795.1	DNA-dependent ATPase I and helicase II	DNA helicase II. (SW:UVRD_SALTY)	1
AE006468	AAL22796.1	MIT family Mg2+/Ni2+/Co2+ transport protein	Mg transport system I; magnesium and cobalt transport protein CORA. (SW:CORA_SALTY)	1
AE006468	AAL22797.1	putative inner membrane protein	hypothetical 14.6 Kda protein in corA-rarD intergenic region. (SW:YIGF_SALTY)	1
AE006468	AAL22798.1	putative inner membrane protein	similar to E. coli orf, hypothetical protein (AAC76821.1); Blastp hit to AAC76821.1 (138 aa), 57% identity in aa 7 - 136	1
AE006468	AAL22799.1	chloramphenicol resistance	similar to E. coli orf, hypothetical protein (AAC76822.1); Blastp hit to AAC76822.1 (300 aa), 83% identity in aa 8 - 297	1
AE006468	AAL22800.1	putative PaaI protein	possibly involved in aromatic compounds catabolism; hypothetical protein in rarD-pldA intergenic region. (SW:YIGI_SALTY)	1
AE006468	AAL22801.1	outer membrane phospholipase A	phospholipase A1 precursor. (SW:PA1_SALTY)	1
AE006468	AAL22802.1	ATP-dependent DNA helicase	ATP-dependent DNA helicase RECQ. (SW:RECQ_SALTY)	1
AE006468	AAL22803.1	RhtB family threonine efflux protein	similar to E. coli orf, hypothetical protein (AAC76826.1); Blastp hit to AAC76826.1 (122 aa), 87% identity in aa 1 - 122	1
AE006468	AAL22804.1	homoserine/homoserine lactone efflux protein	similar to E. coli orf, hypothetical protein (AAC76827.1); Blastp hit to AAC76827.1 (138 aa), 86% identity in aa 1 - 138	1
AE006468	AAL22805.1	lysophospholipase L(2)	similar to E. coli lysophospholipase L(2) (AAC76828.1); Blastp hit to AAC76828.1 (340 aa), 81% identity in aa 1 - 336	1
AE006468	AAL22806.1	putative hydrolase of the HAD superfamily	similar to E. coli orf, hypothetical protein (AAC76829.1); Blastp hit to AAC76829.1 (171 aa), 85% identity in aa 1 - 167	1
AE006468	AAL22807.1	putative transport protein	similar to E. coli orf, hypothetical protein (AAC76830.1); Blastp hit to AAC76830.1 (299 aa), 91% identity in aa 1 - 299	1
AE006468	AAL22808.1	regulator for metE and metH	LysR family; transcriptional activator protein metR. (SW:METR_SALTY)	1
AE006468	AAL22809.1	5-methyltetrahydropteroyltriglutamate- homocysteine S-methyltransferase	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase. (SW:METE_SALTY)	1
AE006468	AAL22810.1	putative arylsulfatase regulator	similar to E. coli putative arylsulfatase regulator (AAC76803.1); Blastp hit to AAC76803.1 (411 aa), 47% identity in aa 11 - 402	1
AE006468	AAL22811.1	putative dienelactone hydrolase family	similar to E. coli putative enzyme (AAC76833.1); Blastp hit to AAC76833.1 (332 aa), 91% identity in aa 2 - 181	1
AE006468	AAL22812.1	uridine phosphorylase	uridine phosphorylase. (SW:UDP_SALTY)	1
AE006468	AAL22813.1	putative inner membrane protein	similar to E. coli putative alpha helix chain (AAC76835.1); Blastp hit to AAC76835.1 (475 aa), 87% identity in aa 1 - 473	1
AE006468	AAL22814.1	S-adenosylmethionine	similar to E. coli 2-octaprenyl-6-methoxy-1,4-benzoquinone --> 2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinone (AAC76836.1); Blastp hit to AAC76836.1 (251 aa), 95% identity in aa 1 - 251; 2-DMK methyltransferase; 2-octaprenyl-6-methoxy-1,4-benzoquinone methylase	1
AE006468	AAL22815.1	putative inner membrane protein	similar to E. coli orf, hypothetical protein (AAC76837.1); Blastp hit to AAC76837.1 (201 aa), 86% identity in aa 1 - 201	1
AE006468	AAL22816.1	putative regulator in ubiquinone biosynthesis	similar to E. coli orf, hypothetical protein (AAC76838.1); Blastp hit to AAC76838.1 (546 aa), 94% identity in aa 1 - 546	1
AE006468	AAL22817.1	component of Sec-independent protein secretion pathway	SEC-independent protein translocase protein TATA. (SW:TATA_SALTY)	1
AE006468	AAL22818.1	component of Sec-independent protein secretion pathway	SEC-independent protein translocase protein TATB. (SW:TATB_SALTY)	1
AE006468	AAL22819.1	component of sec-independent protein export	integral membrane protein; similar to E. coli orf, hypothetical protein (AAC76842.1); Blastp hit to AAC76842.1 (258 aa), 89% identity in aa 1 - 258	1
AE006468	AAL22820.1	putative hydrolase of PHP superfamily	similar to E. coli orf, hypothetical protein (AAC76843.1); Blastp hit to AAC76843.1 (206 aa), 80% identity in aa 5 - 184	1
AE006468	AAL22821.1	transcriptional activator	affecting biosynthesis of lipopolysaccharide core, F pilin, and haemolysin; similar to E. coli transcriptional activator affecting biosynthesis of lipopolysaccharide core, F pilin, and haemolysin (AAC76845.1); Blastp hit to AAC76845.1 (162 aa), 87% identity in aa 1 - 162	1
AE006468	AAL22822.1	putative oxidoreductase	similar to E. coli putative oxidoreductase (AAC76846.1); Blastp hit to AAC76846.1 (497 aa), 95% identity in aa 1 - 491	1
AE006468	AAL22823.1	FMN reductase	similar to E. coli ferrisiderophore reductase; flavin reductase (NADPH:flavin oxidoreductase) (AAC76847.1); Blastp hit to AAC76847.1 (233 aa), 90% identity in aa 1 - 233	1
AE006468	AAL22824.1	putative outer membrane protein		1
AE006468	AAL22825.1	putative cytoplasmic protein		1
AE006468	AAL22826.1	3-ketoacyl-CoA thiolase	similar to E. coli thiolase I; 3-ketoacyl-CoA thiolase; acetyl-CoA transferase (AAC76848.1); Blastp hit to AAC76848.1 (387 aa), 94% identity in aa 1 - 387; forms complex with FadB	1
AE006468	AAL22827.1	3-hydroxyacyl-coA dehydrogenase of 4-enzyme FadB protein	similar to E. coli 4-enzyme protein: 3-hydroxyacyl-CoA dehydrogenase; 3-hydroxybutyryl-CoA epimerase; delta(3)-cis-delta(2)-trans-enoyl-CoA isomerase; enoyl-CoA hydratase (AAC76849.1); Blastp hit to AAC76849.1 (729 aa), 95% identity in aa 1 - 729	1
AE006468	AAL22828.1	proline dipeptidase	similar to E. coli proline dipeptidase (AAC76850.1); Blastp hit to AAC76850.1 (443 aa), 95% identity in aa 1 - 443	1
AE006468	AAL22829.1	putative cytoplasmic protein	similar to E. coli orf, hypothetical protein (AAC76851.1); Blastp hit to AAC76851.1 (205 aa), 91% identity in aa 2 - 205	1
AE006468	AAL22830.1	Trk family potassium transport protein	requires TrkE; similar to E. coli potassium uptake, requires TrkE (AAC76852.1); Blastp hit to AAC76852.1 (432 aa), 28% identity in aa 1 - 218	1
AE006468	AAL22831.1	protoporphyrin oxidase	similar to E. coli protoporphyrin oxidase (AAC76853.1); Blastp hit to AAC76853.1 (181 aa), 87% identity in aa 1 - 181	1
AE006468	AAL22832.1	molybdopterin-guanine dinucleotide biosynthesis protein B	GTP-binding; similar to E. coli molybdopterin-guanine dinucleotide biosynthesis protein B (AAC76854.1); Blastp hit to AAC76854.1 (170 aa), 77% identity in aa 1 - 167	1
AE006468	AAL22833.1	putative molybdopterin-guanine dinucleotide biosynthesis protein	similar to E. coli molybdopterin ---> molybdopterin-guanine dinucleotide, protein Ar (AAC76855.1); Blastp hit to AAC76855.1 (194 aa), 77% identity in aa 1 - 193	1
AE006468	AAL22834.1	putative cytoplasmic protein	similar to E. coli orf, hypothetical protein (AAC76856.1); Blastp hit to AAC76856.1 (89 aa), 94% identity in aa 1 - 89	1
AE006468	AAL22835.1	putative homoserine kinase type II	protein kinase; similar to E. coli orf, hypothetical protein (AAC76857.1); Blastp hit to AAC76857.1 (328 aa), 85% identity in aa 1 - 328	1
AE006468	AAL22836.1	periplasmic protein disulfide isomerase I	thiol:disulfide interchange protein DABA precursor. (SW:DSBA_SALTY)	1
AE006468	AAL22837.1	putative endonuclease	similar to E. coli putative endonuclease (AAC76860.1); Blastp hit to AAC76860.1 (310 aa), 82% identity in aa 10 - 307	1
AE006468	AAL22838.1	DNA polymerase I	3'->5' polymerase, 5'->3' and 3'->5' exonuclease; similar to E. coli DNA polymerase I, 3' --> 5' polymerase, 5' --> 3' and 3' --> 5' exonuclease (AAC76861.1); Blastp hit to AAC76861.1 (928 aa), 93% identity in aa 1 - 928	1
AE006468	AAL22839.1	spot 42 RNA, inhibition of DNA synthesis		1
AE006468	AAL22840.1	putative GTPase involved in coordination of cell cycle	similar to E. coli orf, hypothetical protein (AAC76862.1); Blastp hit to AAC76862.1 (199 aa), 94% identity in aa 1 - 199	1
AE006468	AAL22841.1	putative cytoplasmic protein		1
AE006468	AAL22842.1	putative cytoplasmic protein	hypothetical 19.2 Kda protein in polA-hemN intergenic region. (SW:YIHI_SALTY)	1
AE006468	AAL22843.1	O2-independent coproporphyrinogen III oxidase	oxygen-independent coproporphyrinogen III oxidase. (SW:HEMN_SALTY)	1
AE006468	AAL22844.1	EBP family response regulator in two-component regulatory system with GlnL	nitrogen regulation protein NR(I). (SW:NTRC_SALTY)	1
AE006468	AAL22845.1	sensory kinase (phosphatase) in two-component regulatory system with GlnG (nitrogen regulator II, NRII)	nitrogen regulation protein nr(II). (SW:NTRB_SALTY)	1
AE006468	AAL22846.1	glutamine synthetase	glutamine synthetase. (SW:GLNA_SALTY)	1
AE006468	AAL22847.1	putative cytoplasmic protein		1
AE006468	AAL22848.1	GTP-binding elongation factor family protein	similar to E. coli putative GTP-binding factor (AAC76868.1); Blastp hit to AAC76868.1 (591 aa), 96% identity in aa 1 - 591	1
AE006468	AAL22849.1	putative hydrolase	similar to E. coli putative phosphatase (AAC73853.1); Blastp hit to AAC73853.1 (272 aa), 44% identity in aa 147 - 267, 30% identity in aa 1 - 169	1
AE006468	AAL22850.1	putative inner membrane protein		1
AE006468	AAL22851.1	putative coproporphyrinogen III oxidase and related FeS oxidoreductase	similar to E. coli O2-independent coproporphyrinogen III oxidase (AAC76864.1); Blastp hit to AAC76864.1 (459 aa), 28% identity in aa 14 - 248, 25% identity in aa 319 - 379	1
AE006468	AAL22852.1	putative membrane-associated metal-dependent hydrolase		1
AE006468	AAL22853.1	putative periplasmic protein		1
AE006468	AAL22854.1	putative cytoplasmic protein		1
AE006468	AAL22855.1	putative outer membrane protein	similar to E. coli orf, hypothetical protein (AAC76872.1); Blastp hit to AAC76872.1 (230 aa), 88% identity in aa 1 - 230	1
AE006468	AAL22856.1	putative GPH family transport protein	similar to E. coli putative permease (AAC76873.1); Blastp hit to AAC76873.1 (487 aa), 80% identity in aa 3 - 471	1
AE006468	AAL22857.1	putative GPH family transport protein	similar to E. coli putative permease (AAC76874.1); Blastp hit to AAC76874.1 (468 aa), 91% identity in aa 12 - 467	1
AE006468	AAL22858.1	putative alpha-xylosidase	similar to E. coli putative glycosidase (AAC76875.1); Blastp hit to AAC76875.1 (678 aa), 88% identity in aa 10 - 678	1
AE006468	AAL22859.1	putative aldose-1-epimerase	similar to E. coli putative aldose-1-epimerase (AAC76876.1); Blastp hit to AAC76876.1 (308 aa), 54% identity in aa 9 - 303	1
AE006468	AAL22860.1	putative isomerase	similar to E. coli orf, hypothetical protein (AAD13442.1); Blastp hit to AAD13442.1 (418 aa), 92% identity in aa 6 - 418	1
AE006468	AAL22861.1	putative aldolase	similar to E. coli putative aldolase (AAD13443.1); Blastp hit to AAD13443.1 (292 aa), 87% identity in aa 1 - 292	1
AE006468	AAL22862.1	putative oxidoreductase	similar to E. coli putative dehydrogenase (AAD13444.1); Blastp hit to AAD13444.1 (298 aa), 86% identity in aa 1 - 297	1
AE006468	AAL22863.1	putative sugar kinase	similar to E. coli putative kinase (AAD13445.1); Blastp hit to AAD13445.1 (300 aa), 85% identity in aa 3 - 300	1
AE006468	AAL22864.1	putative glycerol-3-phosphate regulon repressor	DeoR family; similar to E. coli putative DEOR-type transcriptional regulator (AAD13446.1); Blastp hit to AAD13446.1 (269 aa), 89% identity in aa 9 - 263	1
AE006468	AAL22865.1	putative enzyme	similar to E. coli putative phosphatase (AAD13447.1); Blastp hit to AAD13447.1 (206 aa), 89% identity in aa 8 - 206	1
AE006468	AAL22866.1	tRNA processing exoribonuclease BN	similar to E. coli tRNA processing exoribonuclease BN (AAD13448.1); Blastp hit to AAD13448.1 (290 aa), 93% identity in aa 1 - 290	1
AE006468	AAL22867.1	D-Tyr-tRNA(Tyr) deacylase	similar to E. coli orf, hypothetical protein (AAD13449.1); Blastp hit to AAD13449.1 (145 aa), 91% identity in aa 1 - 145	1
AE006468	AAL22868.1	putative acetyltransferase	similar to E. coli putative acetyltransferase (AAD13450.1); Blastp hit to AAD13450.1 (329 aa), 93% identity in aa 1 - 329	1
AE006468	AAL22869.1	putative cytoplasmic protein	similar to E. coli orf, hypothetical protein (AAC76117.1); Blastp hit to AAC76117.1 (138 aa), 45% identity in aa 19 - 138	1
AE006468	AAL22870.1	putative cytoplasmic protein	similar to E. coli orf, hypothetical protein (AAC76118.1); Blastp hit to AAC76118.1 (104 aa), 40% identity in aa 1 - 99	1
AE006468	AAL22871.1	putative acetyl esterase	similar to E. coli putative lipase (AAC73578.1); Blastp hit to AAC73578.1 (319 aa), 32% identity in aa 84 - 312	1
AE006468	AAL22872.1	putative merR family bacterial regulatory protein		1
AE006468	AAL22873.1	putative formate dehydrogenase formation protein	Mn_fn; similar to E. coli affects formate dehydrogenase-N (AAD13453.1); Blastp hit to AAD13453.1 (309 aa), 93% identity in aa 1 - 309	1
AE006468	AAL22874.1	formate dehydrogenase, cytochrome B556 (FDO) subunit	similar to E. coli formate dehydrogenase, cytochrome B556 (FDO) subunit (AAD13454.1); Blastp hit to AAD13454.1 (211 aa), 96% identity in aa 1 - 211	1
AE006468	AAL22875.1	formate dehydrogenase-O, Fe-S subunit	similar to E. coli formate dehydrogenase-O, iron-sulfur subunit (AAD13455.1); Blastp hit to AAD13455.1 (300 aa), 93% identity in aa 1 - 300	1
AE006468	AAL22876.1	formate dehydrogenase	similar to E. coli formate dehydrogenase-O, major subunit (AAD13456.1); Blastp hit to AAD13456.1 (1016 aa), 93% identity in aa 1 - 1016	1
AE006468	AAL22877.1	putative formate dehydrogenase formation protein	similar to E. coli affects formate dehydrogenase-N (AAC76877.1); Blastp hit to AAC76877.1 (277 aa), 85% identity in aa 7 - 275	1
AE006468	AAL22878.1	putative inner membrane lipoprotein	similar to E. coli orf, hypothetical protein (AAC76878.1); Blastp hit to AAC76878.1 (351 aa), 36% identity in aa 45 - 348, 44% identity in aa 1 - 56	1
AE006468	AAL22879.1	putative cytoplasmic protein	similar to E. coli orf, hypothetical protein (AAC76878.1); Blastp hit to AAC76878.1 (351 aa), 67% identity in aa 15 - 351	1
AE006468	AAL22880.1	putative inner membrane protein		1
AE006468	AAL22881.1	putative branched-chain amino acid permease	similar to E. coli orf, hypothetical protein (AAC74516.1); Blastp hit to AAC74516.1 (178 aa), 25% identity in aa 8 - 160	1
AE006468	AAL22882.1	hypothetical protein		1
AE006468	AAL22883.1	putative cytoplasmic protein	similar to E. coli orf, hypothetical protein (AAC76883.1); Blastp hit to AAC76883.1 (104 aa), 91% identity in aa 1 - 103	1
AE006468	AAL22884.1	putative iron-containing alcohol dehydrogenase	similar to E. coli putative oxidoreductase (AAC76613.1); Blastp hit to AAC76613.1 (382 aa), 47% identity in aa 8 - 379	1
AE006468	AAL22885.1	rhamnulose-1-phosphate aldolase	similar to E. coli rhamnulose-phosphate aldolase (AAC76884.1); Blastp hit to AAC76884.1 (274 aa), 91% identity in aa 1 - 274	1
AE006468	AAL22886.1	L-rhamnose isomerase	L-rhamnose isomerase. (SW:RHAA_SALTY)	1
AE006468	AAL22887.1	rhamnulokinase	rhamnulokinase. (SW:RHAB_SALTY)	1
AE006468	AAL22888.1	positive regulator for rhaBAD operon	AraC/XylS family; L-rhamnose operon regulatory protein RHAS. (SW:RHAS_SALTY)	1
AE006468	AAL22889.1	positive regulator for rhaRS operon	AraC/XylS family; L-rhamnose operon transcriptional activator RHAR. (SW:RHAR_SALTY)	1
AE006468	AAL22890.1	DMT Superfamily L-rhamnose:H+ symporter protein	L-rhamnose-proton symport (L-rhamnose-H+ transport protein). (SW:RHAT_SALTY)	1
AE006468	AAL22891.1	putative outer membrane protein	hypothetical 15.6 Kda protein in RHAT 5'region. (SW:YIIY_SALTY)	1
AE006468	AAL22892.1	putative C4-dicarboxylate transport system	similar to E. coli putative membrane protein (AAC76602.1); Blastp hit to AAC76602.1 (424 aa), 33% identity in aa 5 - 412	1
AE006468	AAL22893.1	putative C4-dicarboxylate transport system	similar to E. coli orf, hypothetical protein (AAC76601.1); Blastp hit to AAC76601.1 (157 aa), 25% identity in aa 4 - 151	1
AE006468	AAL22894.1	putative dicarboxylate-binding periplasmic protein	hypothetical protein in sodA 5'region. (SW:YIIZ_SALTY)	1
