ICTV_ID	Isolate_ID	Exemplar_Additional	Accession_Index	Segment_Name	Accession	Start_Loc	End_Loc	Sort	Isolate_Sort	Original_GENBANK_Accessions	Errors	Realm	Subrealm	Kingdom	Subkingdom	Phylum	Subphylum	Class	Subclass	Order	Suborder	Family	Subfamily	Genus	Subgenus	Species	Virus_Names
ICTV202318023	VMR1024669	E	1		LT906555			15484	1	LT906555		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales	Ocovirineae	Orpheoviridae		Alphaorpheovirus		Alphaorpheovirus massiliense	orpheovirus
ICTV202318019	VMR1024665	E	1		LT671577			15485	1	LT671577		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales	Ocovirineae	Pithoviridae	Orthocedratvirinae	Alphacedratvirus		Alphacedratvirus aljazairmassiliense	cedratvirus A11
ICTV202318020	VMR1024666	E	1		LT994651			15486	1	LT994651		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales	Ocovirineae	Pithoviridae	Orthocedratvirinae	Alphacedratvirus		Alphacedratvirus brasiliense	Brazilian cedratvirus IHUMI
ICTV202318020	VMR1030368	A	1		OR343515			15486	2	OR343515		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales	Ocovirineae	Pithoviridae	Orthocedratvirinae	Alphacedratvirus		Alphacedratvirus brasiliense	cedratvirus pambiensis
ICTV202318021	VMR1024667	E	1		LT907979			15487	1	LT907979		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales	Ocovirineae	Pithoviridae	Orthocedratvirinae	Alphacedratvirus		Alphacedratvirus francolausannense	cedratvirus lausannensis
ICTV202318021	VMR1030370	A	1		OQ413575			15487	2	OQ413575		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales	Ocovirineae	Pithoviridae	Orthocedratvirinae	Alphacedratvirus		Alphacedratvirus francolausannense	cedratvirus borely
ICTV202318021	VMR1030371	A	1		OQ413576			15487	3	OQ413576		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales	Ocovirineae	Pithoviridae	Orthocedratvirinae	Alphacedratvirus		Alphacedratvirus francolausannense	cedratvirus plusbellavi
ICTV202318021	VMR1030369	A	1		LT994652			15487	4	LT994652		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales	Ocovirineae	Pithoviridae	Orthocedratvirinae	Alphacedratvirus		Alphacedratvirus francolausannense	cedratvirus Zaza
ICTV202318022	VMR1024668	E	1		MN873693			15488	1	MN873693		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales	Ocovirineae	Pithoviridae	Orthocedratvirinae	Alphacedratvirus		Alphacedratvirus rossiense	cedratvirus kamchatka
ICTV202318022	VMR1030372	A	1		OQ413581			15488	2	OQ413581		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales	Ocovirineae	Pithoviridae	Orthocedratvirinae	Alphacedratvirus		Alphacedratvirus rossiense	cedratvirus duvanniense
ICTV202318022	VMR1030373	A	1		OQ413577			15488	3	OQ413577; OQ413578; OQ413579		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales	Ocovirineae	Pithoviridae	Orthocedratvirinae	Alphacedratvirus		Alphacedratvirus rossiense	cedratvirus lenaense
ICTV202318022	VMR1030373	A	2		OQ413578			15488	3	OQ413577; OQ413578; OQ413579		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales	Ocovirineae	Pithoviridae	Orthocedratvirinae	Alphacedratvirus		Alphacedratvirus rossiense	cedratvirus lenaense
ICTV202318022	VMR1030373	A	3		OQ413579			15488	3	OQ413577; OQ413578; OQ413579		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales	Ocovirineae	Pithoviridae	Orthocedratvirinae	Alphacedratvirus		Alphacedratvirus rossiense	cedratvirus lenaense
ICTV202318024	VMR1030374	E	1		BK068258			15489	1	BK068258		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales	Ocovirineae	Pithoviridae	Orthopithovirinae	Alphapithovirus		Alphapithovirus massiliense	pithovirus massiliensis
ICTV202318025	VMR1024671	E	1		KF740664			15490	1	KF740664		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales	Ocovirineae	Pithoviridae	Orthopithovirinae	Alphapithovirus		Alphapithovirus sibericum	pithovirus sibericum
ICTV202318025	VMR1030375	A	1		OQ413582			15490	2	OQ413582		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales	Ocovirineae	Pithoviridae	Orthopithovirinae	Alphapithovirus		Alphapithovirus sibericum	pithovirus mammoth
ICTV19990547	VMR1004219	E	1		EF133465			15491	1	EF133465		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Ascoviridae		Ascovirus		Ascovirus hvav3a	Heliothis virescens ascovirus 3a
ICTV19990547	VMR1011992	A	1		KJ755191			15491	2	KJ755191		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Ascoviridae		Ascovirus		Ascovirus hvav3a	Heliothis virescens ascovirus 3f
ICTV19990547	VMR1011993	A	1		JX491653			15491	3	JX491653		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Ascoviridae		Ascovirus		Ascovirus hvav3a	Heliothis virescens ascovirus 3g
ICTV19980886	VMR1004220	E	1		AM398843			15492	1	AM398843		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Ascoviridae		Ascovirus		Ascovirus sfav1a	Spodoptera frugiperda ascovirus 1a
ICTV19980887	VMR1004221	E	1		AJ279826			15493	1	AJ279826; AY197700		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Ascoviridae		Ascovirus		Ascovirus tnav2a	Trichoplusia ni ascovirus 2a
ICTV19980887	VMR1004221	E	2		AY197700			15493	1	AJ279826; AY197700		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Ascoviridae		Ascovirus		Ascovirus tnav2a	Trichoplusia ni ascovirus 2a
ICTV19980885	VMR1004222	E	1		CU469068			15494	1	CU469068		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Ascoviridae		Toursvirus		Toursvirus dptv1a	Diadromus pulchellus toursvirus
ICTV202008875	VMR1004226	E	1		MN803438			15495	1	MN803438		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Lymphocystivirus		Lymphocystivirus micropogonias1	lymphocystis disease virus 4
ICTV201856332	VMR1004224	E	1		AY380826			15496	1	AY380826		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Lymphocystivirus		Lymphocystivirus paralichthys1	lymphocystis disease virus 2; lymphocystis disease virus-China
ICTV19991065	VMR1004223	E	1		L63545			15497	1	L63545		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Lymphocystivirus		Lymphocystivirus platichthys1	lymphocystis disease virus 1
ICTV201856333	VMR1004225	E	1		KX643370			15498	1	KX643370		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Lymphocystivirus		Lymphocystivirus sparus1	lymphocystis disease virus 3; lymphocystis disease virus-Sparus aurata
ICTV201856331	VMR1004228	E	1		KR139659			15499	1	KR139659		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Megalocytivirus		Megalocytivirus lates1	scale drop disease virus
ICTV20041352	VMR1004227	E	1		AF371960			15500	1	AF371960		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Megalocytivirus		Megalocytivirus pagrus1	infectious spleen and kidney necrosis virus
ICTV20041352	VMR1011995	A	1		KT804738			15500	2	KT804738		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Megalocytivirus		Megalocytivirus pagrus1	giant sea perch iridovirus - K1
ICTV20041352	VMR1011998	A	1		AY779031			15500	3	AY779031		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Megalocytivirus		Megalocytivirus pagrus1	large yellow croaker iridovirus
ICTV20041352	VMR1011994	A	1		AY894343			15500	4	AY894343		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Megalocytivirus		Megalocytivirus pagrus1	orange spotted grouper iridovirus
ICTV20041352	VMR1011999	A	1		MK098185			15500	5	MK098185		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Megalocytivirus		Megalocytivirus pagrus1	pompano iridovirus
ICTV20041352	VMR1012000	A	1		BD143114			15500	6	BD143114		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Megalocytivirus		Megalocytivirus pagrus1	red sea bream iridovirus
ICTV20041352	VMR1011996	A	1		AY532606			15500	7	AY532606		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Megalocytivirus		Megalocytivirus pagrus1	rock bream iridovirus
ICTV20041352	VMR1011997	A	1		GQ273492			15500	8	GQ273492		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Megalocytivirus		Megalocytivirus pagrus1	turbot reddish body iridovirus
ICTV20175861	VMR1004230	E	1		KP056312			15501	1	KP056312		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Ranavirus		Ranavirus alytes1	common midwife toad virus-NL
ICTV20175861	VMR1012002	A	1		KC865735			15501	2	KC865735		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Ranavirus		Ranavirus alytes1	Andrias davidianus ranavirus
ICTV20175861	VMR1012001	A	1		JQ231222			15501	3	JQ231222		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Ranavirus		Ranavirus alytes1	common midwife toad virus -E
ICTV20175861	VMR1012005	A	1		MF538627			15501	4	MF538627		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Ranavirus		Ranavirus alytes1	Pelophylax esculentus virus
ICTV20175861	VMR1012004	A	1		KX574341			15501	5	KX574341		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Ranavirus		Ranavirus alytes1	pike-perch iridovirus
ICTV20175861	VMR1012006	A	1		MF538628			15501	6	MF538628		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Ranavirus		Ranavirus alytes1	Rana esculenta virus
ICTV20175861	VMR1012003	A	1		KP266741			15501	7	KP266741		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Ranavirus		Ranavirus alytes1	Testudo hermanni ranavirus
ICTV20041353	VMR1004229	E	1		AY150217			15502	1	AY150217		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Ranavirus		Ranavirus ambystoma1	Ambystoma tigrinum virus
ICTV20165404	VMR1004235	E	1		AY521625			15503	1	AY521625		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Ranavirus		Ranavirus epinephelus1	Singapore grouper iridovirus
ICTV20165404	VMR1012022	A	1		AY666015			15503	2	AY666015		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Ranavirus		Ranavirus epinephelus1	Grouper iridovirus
ICTV202009549	VMR1004232	E	1		MH665358			15504	1	MH665358		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Ranavirus		Ranavirus gadus1	lumpfish ranavirus
ICTV20041358	VMR1004234	E	1		KU507317			15505	1	KU507317		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Ranavirus		Ranavirus micropterus1	largemouth bass virus
ICTV20041358	VMR1012021	A	1		FR677324			15505	2	FR677324		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Ranavirus		Ranavirus micropterus1	doctor fish virus
ICTV20041358	VMR1012020	A	1		FR677325			15505	3	FR677325		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Ranavirus		Ranavirus micropterus1	guppy virus 6
ICTV20041355	VMR1004231	E	1		FJ433873			15506	1	FJ433873		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Ranavirus		Ranavirus perca1	epizootic haematopoietic necrosis virus
ICTV20041355	VMR1012007	A	1		KT989885			15506	2	KT989885		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Ranavirus		Ranavirus perca1	European catfish virus
ICTV20041355	VMR1012008	A	1		JQ724856			15506	3	JQ724856		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Ranavirus		Ranavirus perca1	European sheatfish virus
ICTV19810474	VMR1004233	E	1		AY548484			15507	1	AY548484		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Ranavirus		Ranavirus rana1	frog virus 3
ICTV19810474	VMR1012015	A	1		KX185156			15507	2	KX185156		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Ranavirus		Ranavirus rana1	Bohle iridovirus
ICTV19810474	VMR1012018	A	1		KX574342			15507	3	KX574342		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Ranavirus		Ranavirus rana1	cod iridovirus
ICTV19810474	VMR1012009	A	1		KJ175144			15507	4	KJ175144		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Ranavirus		Ranavirus rana1	frog virus 3; spotted salamander virus Maine
ICTV19810474	VMR1012013	A	1		KP266742			15507	5	KP266742		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Ranavirus		Ranavirus rana1	German gecko ranavirus
ICTV19810474	VMR1012010	A	1		JQ654586			15507	6	JQ654586		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Ranavirus		Ranavirus rana1	Rana grylio virus
ICTV19810474	VMR1012019	A	1		KX574343			15507	7	KX574343		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Ranavirus		Ranavirus rana1	ranavirus maximus
ICTV19810474	VMR1012017	A	1		KX353311			15507	8	KX353311		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Ranavirus		Ranavirus rana1	short-finned eel virus
ICTV19810474	VMR1012011	A	1		EU627010			15507	9	EU627010		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Ranavirus		Ranavirus rana1	soft-shelled turtle iridovirus
ICTV19810474	VMR1012012	A	1		AF389451			15507	10	AF389451		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Ranavirus		Ranavirus rana1	tiger frog virus
ICTV19810474	VMR1012014	A	1		KP266743			15507	11	KP266743		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Ranavirus		Ranavirus rana1	tortoise ranavirus 1
ICTV19810474	VMR1012016	A	1		MK227779			15507	12	MK227779		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Alphairidovirinae	Ranavirus		Ranavirus rana1	zoo ranavirus
ICTV19760245	VMR1004239	E	1		DQ643392			15508	1	DQ643392		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Betairidovirinae	Chloriridovirus		Chloriridovirus aedes1	invertebrate iridescent virus 3; Mosquito iridescent virus
ICTV201856338	VMR1004236	E	1		KF938901			15509	1	KF938901		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Betairidovirinae	Chloriridovirus		Chloriridovirus anopheles1	Anopheles minimus iridovirus
ICTV201856335	VMR1004237	E	1		HF920633			15510	1	HF920633		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Betairidovirinae	Chloriridovirus		Chloriridovirus simulium1	invertebrate iridescent virus 22
ICTV201856335	VMR1012024	A	1		HF920636			15510	2	HF920636		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Betairidovirinae	Chloriridovirus		Chloriridovirus simulium1	invertebrate iridescent virus 30
ICTV201856335	VMR1012023	A	1		HF920634			15510	3	HF920634		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Betairidovirinae	Chloriridovirus		Chloriridovirus simulium1	invertebrate iridescent virus 22a
ICTV201856337	VMR1004238	E	1		HF920635			15511	1	HF920635		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Betairidovirinae	Chloriridovirus		Chloriridovirus simulium2	invertebrate iridescent virus 25
ICTV201856336	VMR1004240	E	1		GQ918152			15512	1	GQ918152		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Betairidovirinae	Chloriridovirus		Chloriridovirus wiseana1	invertebrate iridescent virus 9; Wiseana iridescent virus
ICTV202009576	VMR1004241	E	1		LS484712			15513	1	LS484712		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Betairidovirinae	Daphniairidovirus		Daphniairidovirus daphnia1	Daphnia iridescent virus 1
ICTV201856295	VMR1004242	E	1		MF599468			15514	1	MF599468		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Betairidovirinae	Decapodiridovirus		Decapodiridovirus litopenaeus1	shrimp hemocyte iridescent virus
ICTV201856295	VMR1012025	A	1		MF197913			15514	2	MF197913		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Betairidovirinae	Decapodiridovirus		Decapodiridovirus litopenaeus1	Cherax quadricarnatus iridovirus
ICTV201856334	VMR1004243	E	1		HF920637			15515	1	HF920637		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Betairidovirinae	Iridovirus		Iridovirus armadillidium1	invertebrate iridescent virus 31
ICTV19840548	VMR1004244	E	1		AF303741			15516	1	AF303741		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Iridoviridae	Betairidovirinae	Iridovirus		Iridovirus chilo1	invertebrate iridescent virus 6; Chilo iridescent virus
ICTV20133587	VMR1004247	E	1		HQ113105			15517	1	HQ113105		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Marseilleviridae		Losannavirus		Losannavirus lausannense	Lausannevirus
ICTV20133588	VMR1004248	E	1		KF483846			15518	1	KF483846		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Marseilleviridae		Losannavirus		Losannavirus tunisense	Tunisvirus
ICTV20133584	VMR1004245	E	1		GU071086			15519	1	GU071086		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Marseilleviridae		Marseillevirus		Marseillevirus massiliense	Marseillevirus marseillevirus
ICTV20133585	VMR1004246	E	1		JF909596			15520	1	JF909596; JF909597; JF909598; JF909599; JF909600; JF909601		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Marseilleviridae		Marseillevirus		Marseillevirus senegalense	Senegalvirus marseillevirus
ICTV20133585	VMR1004246	E	2		JF909597			15520	1	JF909596; JF909597; JF909598; JF909599; JF909600; JF909601		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Marseilleviridae		Marseillevirus		Marseillevirus senegalense	Senegalvirus marseillevirus
ICTV20133585	VMR1004246	E	3		JF909598			15520	1	JF909596; JF909597; JF909598; JF909599; JF909600; JF909601		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Marseilleviridae		Marseillevirus		Marseillevirus senegalense	Senegalvirus marseillevirus
ICTV20133585	VMR1004246	E	4		JF909599			15520	1	JF909596; JF909597; JF909598; JF909599; JF909600; JF909601		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Marseilleviridae		Marseillevirus		Marseillevirus senegalense	Senegalvirus marseillevirus
ICTV20133585	VMR1004246	E	5		JF909600			15520	1	JF909596; JF909597; JF909598; JF909599; JF909600; JF909601		Varidnaviria		Bamfordvirae		Nucleocytoviricota		Megaviricetes		Pimascovirales		Marseilleviridae		Marseillevirus		Marseillevirus senegalense	Senegalvirus marseillevirus
